Almont__Precip_mm_day,Almont__Evap_mm_day,Almont__Runoff_mm_day,Billy_Barr__Precip_mm_day,Billy_Barr__Evap_mm_day,Billy_Barr__Runoff_mm_day,Judd_Falls__Precip_mm_day,Judd_Falls__Evap_mm_day,Judd_Falls__Runoff_mm_day,Kettle_Ponds__Precip_mm_day,Kettle_Ponds__Evap_mm_day,Kettle_Ponds__Runoff_mm_day,Mexican_Cut__Precip_mm_day,Mexican_Cut__Evap_mm_day,Mexican_Cut__Runoff_mm_day,Snodgrass_Mountain__Precip_mm_day,Snodgrass_Mountain__Evap_mm_day,Snodgrass_Mountain__Runoff_mm_day,castnet_gothic__Precip_mm_day,castnet_gothic__Evap_mm_day,castnet_gothic__Runoff_mm_day,nrcs_1141__Precip_mm_day,nrcs_1141__Evap_mm_day,nrcs_1141__Runoff_mm_day,nrcs_380__Precip_mm_day,nrcs_380__Evap_mm_day,nrcs_380__Runoff_mm_day,nrcs_680__Precip_mm_day,nrcs_680__Evap_mm_day,nrcs_680__Runoff_mm_day,nrcs_737__Precip_mm_day,nrcs_737__Evap_mm_day,nrcs_737__Runoff_mm_day,wu_KCOCREST10__Precip_mm_day,wu_KCOCREST10__Evap_mm_day,wu_KCOCREST10__Runoff_mm_day,wu_KCOCREST4__Precip_mm_day,wu_KCOCREST4__Evap_mm_day,wu_KCOCREST4__Runoff_mm_day,wu_KCOCREST6__Precip_mm_day,wu_KCOCREST6__Evap_mm_day,wu_KCOCREST6__Runoff_mm_day,wu_KCOMTCRE2__Precip_mm_day,wu_KCOMTCRE2__Evap_mm_day,wu_KCOMTCRE2__Runoff_mm_day,wu_MRMEX__Precip_mm_day,wu_MRMEX__Evap_mm_day,wu_MRMEX__Runoff_mm_day,wu_MTAPC2__Precip_mm_day,wu_MTAPC2__Evap_mm_day,wu_MTAPC2__Runoff_mm_day,date
1.563455,0.0,0.136444,3.150522,0.351981,0.455394,2.84149,0.356024,0.444606,2.002058,0.300502,0.430246,3.729445,0.961649,0.418216,2.284986,0.506748,0.347128,2.84149,0.356024,0.444606,2.688682,0.588733,0.055567,0.784655,0.050954,0.308354,0.483994,0.10713,0.002464,3.527461,0.945234,0.473101,1.301966,0.0,0.337393,1.555056,0.0,0.08947,1.338982,0.0,0.307505,0.881705,0.056974,0.107877,4.06224,0.3453,0.522948,0.794539,0.0,0.124499,2014-02-03
1.166848,0.0,0.136404,7.290624,0.522541,0.452261,6.527216,0.523399,0.441198,4.061576,0.507992,0.427023,9.669418,1.719954,0.415151,4.592382,0.940833,0.345339,6.527216,0.523399,0.441198,3.381514,0.71327,0.055737,1.130045,0.071881,0.307033,0.256407,0.057836,0.002463,9.575903,1.777571,0.469421,1.5975,0.0,0.335613,1.840857,0.0,0.089698,1.556716,0.0,0.30614,1.28976,0.081644,0.108091,10.383877,0.496947,0.518943,0.763703,0.0,0.124624,2014-02-04
1.082553,0.0,0.136359,6.415817,0.216314,0.449164,5.767723,0.213228,0.437834,3.679069,0.217909,0.423842,8.200928,1.091799,0.412126,4.178979,0.902354,0.343557,5.767723,0.213228,0.437834,3.442639,0.70105,0.055904,1.056522,0.065799,0.305715,0.201413,0.041219,0.002463,7.694413,1.109903,0.46579,1.271039,0.0,0.333844,1.439156,0.0,0.08992,1.195685,0.0,0.304778,1.186518,0.082182,0.108298,9.145503,0.200913,0.514985,0.793532,0.0,0.124742,2014-02-05
2.364571,0.0,0.13631,6.336821,0.340184,0.446103,5.669625,0.342069,0.434513,3.622179,0.340383,0.4207,8.086564,1.321302,0.409141,4.189507,0.816225,0.341785,5.669625,0.342069,0.434513,5.619245,0.969227,0.056069,1.246064,0.082278,0.3044,2.93967,0.478304,0.002462,7.550927,1.347668,0.462205,1.967523,0.0,0.332087,2.356775,0.0,0.090137,2.026375,0.0,0.30342,1.330338,0.087977,0.1085,9.076379,0.319907,0.511073,2.364505,0.0,0.124854,2014-02-06
4.154837,0.0,0.136257,15.124019,0.433314,0.443076,13.887032,0.430717,0.431235,9.466556,0.430469,0.417597,19.928669,1.106927,0.406194,9.717827,1.15316,0.34002,13.887032,0.430717,0.431235,11.574513,1.0434,0.056231,3.966182,0.236169,0.303088,8.358029,1.087012,0.002462,19.628935,1.170638,0.458667,4.783355,0.0,0.33034,5.207139,0.0,0.090348,4.572386,0.0,0.302066,5.044353,0.290195,0.108695,21.28336,0.427932,0.507206,5.532337,0.0,0.12496,2014-02-07
7.085319,-0.000635,0.136199,24.085831,0.668549,0.440085,22.376387,0.660211,0.428,16.914801,0.663192,0.414533,27.735796,4.07005,0.403285,17.626543,3.486379,0.338265,22.376387,0.660211,0.428,14.217542,2.735559,0.056391,13.066528,0.663206,0.30178,12.273765,2.51667,0.002461,27.381948,4.25142,0.455174,12.225139,0.05268,0.328605,11.887264,0.0,0.090555,11.228215,0.0,0.300717,13.005115,0.646573,0.108883,29.290724,0.65674,0.503385,9.27952,0.0,0.12506,2014-02-08
9.360192,-0.005176,0.136137,26.041483,0.390074,0.437127,24.022341,0.378178,0.424805,18.781706,0.393332,0.411507,28.57469,3.488666,0.400413,20.637655,2.91042,0.336519,24.022341,0.378178,0.424805,14.381362,2.428397,0.056549,19.146639,0.934895,0.300475,13.532156,2.320204,0.002461,28.354315,3.469442,0.451726,17.2834,0.068744,0.326881,16.43688,-0.000942,0.090756,15.945591,-0.001591,0.299373,16.799149,0.453786,0.109066,29.906605,0.461783,0.499609,11.905917,5.3e-05,0.125154,2014-02-09
8.947668,-0.01781,0.136071,17.038643,0.448433,0.434203,15.631198,0.444048,0.421652,12.377011,0.447025,0.408519,23.48115,2.16762,0.397578,13.898321,1.448627,0.334782,15.631198,0.444048,0.421652,12.33215,1.763977,0.056704,13.542389,1.079125,0.299174,10.983932,1.69246,0.002461,23.286016,1.97835,0.448323,11.388178,0.135191,0.325169,10.41747,-0.008474,0.090953,10.251609,-0.010103,0.298033,11.693806,0.249735,0.109242,24.735437,0.442651,0.495877,9.457002,-0.006267,0.125242,2014-02-10
4.185699,0.0,0.136002,4.625726,0.54638,0.431312,4.219638,0.54447,0.418539,3.484916,0.542249,0.405567,8.718998,1.343737,0.394779,4.033939,1.139994,0.333054,4.219638,0.54447,0.418539,4.594089,1.110432,0.056856,4.301268,0.593036,0.297878,4.139213,1.043876,0.00246,8.613271,1.369145,0.444964,2.955723,0.032446,0.323468,2.350188,0.0,0.091144,2.453736,0.0,0.296699,3.641523,0.269489,0.109413,9.367868,0.533775,0.492189,3.432586,0.0,0.125325,2014-02-11
0.0,0.0,0.135928,0.640212,0.502377,0.428454,0.54741,0.503126,0.415466,0.258674,0.500993,0.402652,3.472056,0.754948,0.392015,0.331599,0.201526,0.331336,0.54741,0.503126,0.415466,0.20352,0.068351,0.057007,0.0,0.445426,0.296585,0.0,0.021771,0.00246,3.437374,0.74509,0.441648,0.0,0.207429,0.321779,0.0,0.0,0.091331,0.0,0.0,0.29537,0.0,0.0,0.109577,3.79462,0.490692,0.488545,0.537724,0.0,0.125401,2014-02-12
0.635305,-0.00135,0.13585,4.098055,0.314209,0.425629,3.705912,0.303295,0.412432,2.419022,0.305862,0.399773,6.104845,1.330138,0.389286,2.773036,0.691107,0.329628,3.705912,0.303295,0.412432,1.957423,0.423042,0.057155,1.341689,0.59334,0.295317,1.328599,0.261927,0.002459,6.024902,1.324532,0.438374,1.653274,0.236858,0.320101,1.83638,-0.001043,0.091513,1.679527,0.116012,0.294055,1.315894,0.072455,0.109736,6.620005,0.423373,0.484944,1.943427,0.0,0.125473,2014-02-13
1.240461,-0.075174,0.135769,4.081181,0.11113,0.422835,3.732612,0.109452,0.409437,2.846468,0.11571,0.396929,4.944765,1.074889,0.386592,3.387209,0.820789,0.327929,3.732612,0.109452,0.409437,3.166757,0.714538,0.0573,3.188023,0.550989,0.294316,4.066152,0.6417,0.002459,4.870037,1.011301,0.435142,2.758917,0.120828,0.318443,2.578247,-0.059589,0.091691,2.583269,0.03665,0.293123,2.511793,0.005254,0.109889,5.311092,0.21024,0.481385,3.36803,-0.049044,0.125539,2014-02-14
0.765353,-0.116643,0.135684,0.526071,-0.052283,0.420073,0.483735,-0.048138,0.40648,0.631439,-0.007885,0.39412,2.454145,0.488559,0.383931,0.893043,0.389372,0.326241,0.483735,-0.048138,0.40648,2.466901,0.356131,0.057444,1.865379,0.161111,0.293131,3.026028,0.189973,0.002458,2.423827,0.483974,0.431951,1.079346,0.006602,0.316781,0.691967,-0.082507,0.091863,0.86769,0.053178,0.291442,1.18841,0.582281,0.110037,2.641644,-0.007095,0.477868,2.0579,-0.086197,0.125599,2014-02-15
0.16955,-0.077012,0.135595,0.0,0.02808,0.417341,0.0,0.037018,0.40356,0.0,0.079556,0.391346,0.0,0.331885,0.381303,0.0,0.244368,0.324561,0.0,0.037018,0.40356,2.218593,0.379531,0.057585,0.0,0.604418,0.291464,0.240752,0.100822,0.002458,0.0,0.341343,0.4288,0.0,0.102339,0.315139,0.0,-0.050897,0.092031,0.0,0.149181,0.290111,0.0,0.867463,0.110179,0.156988,0.08506,0.474393,0.344374,-0.062078,0.125654,2014-02-16
0.0,-0.028814,0.135503,0.0,0.234549,0.41464,0.0,0.238515,0.400677,0.0,0.266226,0.388604,0.0,0.300165,0.378707,0.0,0.341149,0.322892,0.0,0.238515,0.400677,1.158345,0.356195,0.057724,0.0,1.034703,0.290196,0.0,0.01675,0.002457,0.0,0.316728,0.425689,0.0,0.217424,0.313508,0.0,-0.017475,0.092195,0.0,0.189554,0.288811,0.0,0.935749,0.110315,0.163669,0.250186,0.470959,0.277009,-0.025831,0.125704,2014-02-17
0.0,0.0,0.135407,0.0,0.422438,0.411969,0.0,0.411785,0.39783,0.0,0.483183,0.385897,0.0,0.387302,0.376144,0.0,0.424072,0.321232,0.0,0.411785,0.39783,0.0,0.085699,0.05786,0.0,1.065784,0.288934,0.0,0.008517,0.002457,0.0,0.405053,0.422617,0.0,0.323101,0.311889,0.0,0.0,0.092354,0.0,0.186261,0.287517,0.0,0.144456,0.110446,0.0,0.448214,0.467565,0.288796,0.0,0.125749,2014-02-18
2.255831,-0.001719,0.135308,4.105793,0.293438,0.409328,3.642938,0.290466,0.395019,3.268588,0.315872,0.383221,8.846692,1.68089,0.373612,3.859854,1.012146,0.319583,3.642938,0.290466,0.395019,1.967355,0.459292,0.057995,4.344401,0.75727,0.287677,1.329117,0.288967,0.002456,9.028385,1.720154,0.419584,4.540096,0.309692,0.310282,4.645582,-0.001364,0.092509,4.380905,0.098902,0.286229,3.912216,0.214215,0.110572,9.189445,0.338982,0.464211,2.696349,-0.006356,0.125789,2014-02-19
2.649279,-0.001652,0.135206,6.418703,0.361717,0.406716,5.637236,0.359859,0.392243,4.570456,0.354381,0.380578,10.975263,2.089719,0.371111,5.473142,1.464244,0.317945,5.637236,0.359859,0.392243,9.407424,1.718699,0.058127,4.906181,0.912087,0.286425,1.631099,0.355257,0.002456,10.982991,2.15188,0.416589,5.196537,0.252402,0.308687,5.419771,-0.000414,0.092659,5.003592,0.102513,0.284948,4.403738,0.229559,0.110693,11.697628,0.363907,0.460898,3.191725,-0.000901,0.125824,2014-02-20
0.310113,0.0,0.135101,2.229182,0.481497,0.404133,1.917547,0.488712,0.389502,1.212259,0.472887,0.377967,2.963206,0.89339,0.36864,1.510699,0.589213,0.316316,1.917547,0.488712,0.389502,7.829188,1.235966,0.058257,0.39295,1.066497,0.28518,0.255867,0.06018,0.002455,2.764268,0.859187,0.413631,0.482958,0.369674,0.307103,0.601037,0.0,0.092805,0.454829,0.167701,0.283673,0.338877,0.023295,0.110809,3.439177,0.463662,0.457623,0.396835,0.0,0.125854,2014-02-21
0.0,0.0,0.134992,0.207973,0.815706,0.401578,0.191639,0.81453,0.386795,0.183332,0.802627,0.375387,1.184896,0.791768,0.3662,0.18962,0.665042,0.314698,0.191639,0.81453,0.386795,0.166601,0.083561,0.058385,0.0,1.633739,0.28394,2.184474,0.477021,0.002455,1.174981,0.827558,0.41071,0.0,0.601874,0.305531,0.0,0.0,0.092947,0.0,0.224613,0.282405,0.0,0.0,0.110919,1.284366,0.755107,0.454386,0.303912,0.0,0.12588,2014-02-22
0.0,0.000605,0.13488,0.216823,0.283735,0.399052,0.199793,0.265289,0.384121,0.191134,0.324068,0.372838,0.0,0.446631,0.363789,0.197689,0.5324,0.31309,0.199793,0.265289,0.384121,0.0,0.075616,0.05851,0.0,0.795184,0.282706,2.277431,0.499384,0.002455,0.0,0.465513,0.407825,0.0,0.318524,0.303971,0.0,0.000782,0.093085,0.0,0.156917,0.281144,0.0,0.001205,0.111025,0.0,0.343618,0.451188,0.316845,-0.000729,0.1259,2014-02-23
0.0,-0.013997,0.134766,0.0,0.074059,0.396553,0.0,0.062464,0.381481,0.0,0.117225,0.370319,0.0,0.298719,0.361407,0.0,0.32766,0.311493,0.0,0.062464,0.381481,0.0,0.094574,0.058634,0.0,0.633651,0.281478,0.0,0.007851,0.002454,0.0,0.301293,0.404976,0.0,0.13611,0.302422,0.0,-0.013886,0.093218,0.0,0.145707,0.279889,0.0,-0.028681,0.111126,0.0,0.116501,0.448028,0.0,-0.045194,0.125917,2014-02-24
0.0,-0.018976,0.134648,0.0,-0.012851,0.394081,0.0,-0.020714,0.378873,0.0,0.039776,0.367829,1.153567,0.581757,0.359053,0.0,0.396573,0.309906,0.0,-0.020714,0.378873,0.0,0.119566,0.058756,0.0,0.002148,0.280256,0.0,0.012585,0.002454,1.142507,0.59729,0.402162,0.0,0.045917,0.300885,0.0,-0.025109,0.093348,0.0,0.093584,0.27864,0.0,-0.010157,0.111222,1.265199,0.036796,0.444904,0.0,-0.071084,0.125928,2014-02-25
0.0,-0.024685,0.134528,0.0,0.043111,0.391636,0.0,0.035444,0.376297,0.0,0.091623,0.365369,3.503164,1.09372,0.356727,0.0,0.576509,0.308329,0.0,0.035444,0.376297,0.0,0.135215,0.058875,0.0,0.657749,0.27904,0.0,0.01438,0.002453,3.470038,1.08415,0.399382,0.0,0.102619,0.29936,0.0,-0.01877,0.093474,0.0,0.147219,0.277399,0.0,0.069938,0.111313,3.838677,0.05071,0.441817,0.0,-0.060234,0.125936,2014-02-26
2.531777,-0.034881,0.134405,7.42474,0.167284,0.389218,6.7556,0.155178,0.373752,4.520522,0.194943,0.362938,8.431207,1.394789,0.354429,4.946633,1.14668,0.306762,6.7556,0.155178,0.373752,1.000512,0.295648,0.058993,2.161798,0.624421,0.277834,2.573838,0.546115,0.002453,8.323962,1.346921,0.396636,3.190978,0.18877,0.297846,3.739372,-0.014076,0.093595,3.09692,0.139124,0.276165,2.414045,0.736352,0.1114,9.10104,0.225572,0.438766,2.118418,-0.032796,0.125939,2014-02-27
5.171289,-0.00125,0.134279,15.165425,0.271008,0.386826,13.798672,0.252828,0.371239,9.233406,0.271721,0.360535,12.322322,2.246634,0.352157,10.103762,2.077547,0.305206,13.798672,0.252828,0.371239,2.043599,0.515562,0.059108,4.415587,0.777069,0.276627,5.257201,1.154286,0.002452,12.149255,2.235282,0.393924,6.517742,0.250787,0.296344,7.637867,-0.002341,0.093713,6.325623,0.137892,0.274937,4.930814,0.203897,0.111482,13.223861,0.351681,0.435751,4.326981,-0.002459,0.125938,2014-02-28
6.114072,-0.092378,0.13415,21.871511,-0.042341,0.384459,20.767658,-0.048611,0.368756,16.003246,-0.038058,0.35816,35.203197,4.178284,0.349913,16.837986,2.674614,0.30366,20.767658,-0.048611,0.368756,18.67944,2.564425,0.059222,13.004826,0.874826,0.27543,8.652166,1.353193,0.002452,35.472839,3.99866,0.391244,11.298423,-0.047836,0.294853,11.105865,-0.06252,0.093827,10.497554,-0.051837,0.273717,11.63891,0.215085,0.11156,36.425083,0.035738,0.432771,6.770539,-0.048333,0.125932,2014-03-01
3.878676,-0.093852,0.134019,14.714194,0.003747,0.382118,14.055086,-0.005614,0.366303,11.27273,0.032766,0.355813,24.347754,1.157618,0.347694,11.793203,0.81772,0.302125,14.055086,-0.005614,0.366303,15.748466,0.787901,0.059333,9.664471,0.92486,0.274239,7.843643,0.511763,0.002451,24.130369,1.137452,0.388596,7.08148,0.022642,0.293374,6.157559,-0.058632,0.093937,6.109982,0.028409,0.272503,8.381509,0.584159,0.111633,25.387028,0.074338,0.429826,5.024247,-0.049815,0.125923,2014-03-02
0.0,-0.070371,0.133886,0.0,0.075512,0.379802,0.0,0.069427,0.36388,0.147004,0.109395,0.353493,0.0,0.409158,0.345502,0.254323,0.446574,0.3006,0.0,0.069427,0.36388,0.143909,0.154762,0.059443,0.875443,0.921498,0.273055,0.98322,0.294686,0.002451,0.0,0.429607,0.385981,0.473558,0.117993,0.291906,0.283084,-0.03783,0.094044,0.343989,0.126273,0.271296,0.573406,0.347917,0.111702,0.136708,0.12097,0.426915,0.567022,-0.046311,0.125909,2014-03-03
1.125267,-0.049872,0.133749,0.13911,0.193374,0.377511,0.0,0.188945,0.361486,0.166816,0.22942,0.3512,0.0,0.423642,0.343335,0.27612,0.479345,0.299086,0.0,0.188945,0.361486,0.0,0.088618,0.05955,0.263719,1.124735,0.271877,0.239116,0.071102,0.00245,0.0,0.45338,0.383396,0.598934,0.239007,0.290449,0.785659,-0.022336,0.094147,0.67945,0.248877,0.270097,0.297643,0.381757,0.111767,0.182312,0.230907,0.424037,0.218181,-0.040156,0.125892,2014-03-04
1.382578,-0.022968,0.133611,1.023241,0.24041,0.375244,0.80807,0.23284,0.35912,0.856588,0.267902,0.348933,0.194742,0.316142,0.341192,1.077966,0.503004,0.297581,0.80807,0.23284,0.35912,2.337589,0.545253,0.059656,1.260821,0.605697,0.270706,1.158937,0.259206,0.00245,0.16509,0.316038,0.380842,1.113968,0.27857,0.289003,1.112952,-0.007153,0.094246,1.056397,0.130322,0.268904,0.991765,0.068771,0.111828,0.452326,0.283354,0.421193,0.770894,-0.020908,0.125871,2014-03-05
0.218338,-0.001317,0.13347,1.112025,0.247831,0.373001,0.99389,0.211696,0.356783,0.921688,0.284694,0.346692,3.527752,1.327758,0.339074,1.20985,0.850665,0.296087,0.99389,0.211696,0.356783,2.624608,0.67255,0.05976,1.292574,0.531985,0.269541,0.948354,0.215656,0.002449,3.591221,1.364778,0.378318,1.368802,0.323131,0.287569,1.512261,0.0,0.094341,1.298921,0.090839,0.267719,1.071407,0.066564,0.111884,3.887479,0.270894,0.418382,1.417235,-0.000457,0.125846,2014-03-06
1.506334,-0.01134,0.133327,1.63634,0.189324,0.370781,1.514417,0.166276,0.354474,1.581935,0.216756,0.344476,6.956971,2.178164,0.33698,2.127121,1.256366,0.294603,1.514417,0.166276,0.354474,0.80068,0.294501,0.059862,3.492767,1.181185,0.268382,1.732898,0.318256,0.002449,7.141554,2.255524,0.375824,2.716282,0.226162,0.286146,2.48493,-0.003868,0.094434,2.398354,0.199209,0.26654,2.659852,0.384854,0.111937,7.4448,0.184917,0.415603,2.175275,-0.007731,0.125817,2014-03-07
1.570433,-0.020779,0.133181,1.492456,0.254873,0.368585,1.414265,0.249742,0.352191,1.421037,0.278609,0.342286,3.639314,1.130425,0.33491,1.797942,0.842443,0.29313,1.414265,0.249742,0.352191,4.064268,0.910362,0.059962,3.353643,1.093275,0.26723,3.311567,0.793665,0.002449,3.729166,1.075729,0.373359,1.898833,0.274955,0.284733,1.279963,-0.003108,0.094522,1.482975,0.25455,0.265369,2.380712,0.167195,0.111985,4.023523,0.290172,0.412855,2.067491,-0.003422,0.125784,2014-03-08
0.0,-0.019575,0.133034,0.987989,0.327589,0.366412,0.830128,0.322026,0.349936,0.0,0.362979,0.34012,5.470176,1.300757,0.332863,0.0,0.529321,0.291666,0.830128,0.322026,0.349936,3.579465,0.658724,0.06006,0.0,1.323277,0.266085,1.568968,0.351793,0.002448,5.68644,1.318418,0.370923,0.0,0.377006,0.283332,0.0,-0.00548,0.094608,0.0,0.37595,0.264205,0.0,0.56042,0.11203,5.911775,0.325573,0.41014,0.755092,-0.013125,0.125749,2014-03-09
0.0,0.036986,0.132884,2.108241,0.137489,0.364262,1.873313,0.09291,0.347708,0.668419,0.24052,0.337978,6.849762,1.12269,0.330839,0.710521,0.706228,0.290213,1.873313,0.09291,0.347708,0.257565,0.246301,0.060156,0.135437,0.564127,0.264946,0.0,0.019132,0.002448,7.106254,1.201348,0.368515,0.141272,0.295537,0.281942,0.163933,-0.014675,0.09469,0.141267,0.30857,0.263048,0.16311,0.789385,0.11208,7.181216,0.217941,0.407455,0.614506,-0.037475,0.125709,2014-03-10
0.0,0.486772,0.132732,2.979181,0.470046,0.362134,2.679614,0.476895,0.345505,1.631108,0.424482,0.335861,5.805445,1.479914,0.328838,1.85089,0.814592,0.28877,2.679614,0.476895,0.345505,1.816915,0.448651,0.060251,1.166945,1.476781,0.263814,0.142132,0.04486,0.002447,5.93689,1.465229,0.366134,0.605437,0.445833,0.280562,0.451066,-0.00598,0.094768,0.465006,0.385764,0.261898,0.866896,0.713071,0.112115,6.304329,0.39629,0.404801,1.086915,-0.010839,0.125666,2014-03-11
0.0,0.32437,0.132578,1.93403,0.566301,0.360028,1.698179,0.569075,0.343328,0.974001,0.570707,0.333767,8.222444,2.076924,0.326858,1.157374,0.675075,0.287336,1.698179,0.569075,0.343328,3.115657,0.713243,0.060344,1.069393,1.190216,0.262688,0.14818,0.040744,0.002447,8.414825,2.118654,0.363781,0.477649,0.58822,0.279193,0.292079,0.0,0.094844,0.331249,0.25106,0.260755,0.726498,0.04776,0.112141,8.973199,0.555636,0.402177,0.465249,0.0,0.12562,2014-03-12
0.0,0.000119,0.132423,0.170665,0.654086,0.357944,0.163735,0.645428,0.341177,0.127905,0.647023,0.331697,3.56183,1.391051,0.324901,0.138712,0.748543,0.285913,0.163735,0.645428,0.341177,1.565267,0.422125,0.060435,0.0,1.46198,0.261569,0.0,0.012536,0.002446,3.654683,1.43276,0.361455,0.0,0.666675,0.277835,0.0,0.0,0.094916,0.0,0.407186,0.259619,0.0,0.109535,0.112171,3.890331,0.618918,0.399582,0.0,6.9e-05,0.12557,2014-03-13
0.0,-0.003664,0.132265,0.601033,0.723757,0.355881,0.541015,0.687244,0.33905,0.282442,0.730682,0.329649,3.318608,1.467965,0.322965,0.348988,1.038762,0.284499,0.541015,0.687244,0.33905,0.0,0.143455,0.060524,0.0,1.748048,0.260457,0.530627,0.132638,0.002446,3.412347,1.505512,0.359155,0.0,0.765852,0.276488,0.0,-0.000443,0.094985,0.0,0.552862,0.25849,0.0,0.810746,0.112197,3.627225,0.691447,0.397017,0.246522,-0.002688,0.125518,2014-03-14
0.0,-0.013317,0.132105,0.948216,0.437893,0.35384,0.85649,0.428482,0.336948,0.486373,0.457249,0.327624,3.598591,0.878299,0.32105,0.58181,0.538565,0.283096,0.85649,0.428482,0.336948,1.176296,0.331062,0.060611,0.0,1.387059,0.259351,0.553207,0.131445,0.002445,3.557553,0.857541,0.356881,0.0,0.477252,0.275151,0.0,-0.004067,0.095051,0.0,0.413312,0.257369,0.0,0.377916,0.11222,3.971199,0.408349,0.394481,0.384322,-0.014012,0.125462,2014-03-15
0.0,0.018164,0.131944,0.528684,0.47057,0.351819,0.490438,0.465262,0.33487,0.345017,0.501806,0.325622,0.14467,0.580314,0.319156,0.384431,0.733036,0.281702,0.490438,0.465262,0.33487,1.226351,0.361993,0.060697,0.0,1.452569,0.258251,0.0,0.017658,0.002445,0.0,0.579152,0.354633,0.0,0.522747,0.273824,0.0,-0.000114,0.095114,0.0,0.501435,0.256254,0.0,0.593795,0.112239,0.197693,0.52006,0.391973,0.132727,-0.001537,0.125403,2014-03-16
0.0,0.422241,0.131781,0.179553,0.437353,0.349819,0.169249,0.442326,0.332815,0.149479,0.458166,0.323641,0.0,0.585283,0.317282,0.154366,0.685853,0.280318,0.169249,0.442326,0.332815,0.0,0.126502,0.060781,0.0,1.498236,0.257159,0.0,0.020262,0.002444,0.0,0.611387,0.352411,0.0,0.483744,0.272508,0.0,-0.004443,0.095174,0.0,0.49417,0.255147,0.0,0.56863,0.112255,0.0,0.476342,0.389493,0.0,-0.010225,0.125341,2014-03-17
0.0,0.707584,0.131616,0.403192,0.539712,0.34784,0.383877,0.539512,0.330785,0.296844,0.540538,0.321682,0.0,0.463994,0.315429,0.315302,0.594023,0.278944,0.383877,0.539512,0.330785,0.0,0.064204,0.060863,0.0,1.440899,0.256072,0.0,0.013852,0.002444,0.0,0.49133,0.350212,0.0,0.570925,0.271202,0.0,-5.5e-05,0.095231,0.0,0.544598,0.254046,0.0,0.229832,0.112267,0.0,0.531448,0.387041,0.0,0.0,0.125276,2014-03-18
0.0,0.805701,0.131449,0.225189,0.696726,0.34588,0.216252,0.66483,0.328777,0.147004,0.698151,0.319744,0.0,0.475857,0.313595,0.160935,0.570204,0.27758,0.216252,0.66483,0.328777,1.221808,0.312422,0.060944,0.0,1.547865,0.254993,0.0,0.010818,0.002444,0.0,0.494276,0.348039,0.0,0.713433,0.269906,0.0,0.0,0.095284,0.0,0.484446,0.252952,0.0,0.0,0.112276,0.191086,0.644183,0.384616,0.0,0.0,0.125208,2014-03-19
0.0,0.029642,0.131281,0.0,0.612914,0.34394,0.0,0.603407,0.326792,0.0,0.646292,0.317827,0.0,0.50547,0.311781,0.0,0.541188,0.276225,0.0,0.603407,0.326792,1.2738,0.352834,0.061023,0.0,1.323457,0.25392,0.0,0.012579,0.002443,0.0,0.510965,0.345889,0.0,0.668537,0.26862,0.0,0.0,0.095336,0.0,0.474021,0.251866,0.0,0.0,0.112282,0.199217,0.631941,0.382218,0.0,0.651342,0.125137,2014-03-20
0.0,0.446565,0.131111,0.170665,0.54716,0.34202,0.160766,0.538446,0.324829,0.171054,0.595209,0.315931,0.0,0.629632,0.309986,0.188718,0.696051,0.27488,0.160766,0.538446,0.324829,0.0,0.143805,0.0611,0.0,1.285068,0.252853,0.0,0.017112,0.002443,0.0,0.65825,0.343763,0.215832,0.622218,0.267345,0.306549,-0.000134,0.095384,0.236097,0.503892,0.250786,0.0,0.0,0.112285,0.0,0.571123,0.379847,0.0,0.593553,0.125063,2014-03-21
0.446392,0.798981,0.13094,4.632098,0.721803,0.340119,4.373389,0.708621,0.322888,3.15405,0.749686,0.314055,3.57309,1.100577,0.30821,3.438011,1.114254,0.273544,4.373389,0.708621,0.322888,1.724434,0.421487,0.061175,2.416403,1.367647,0.251793,1.038958,0.232233,0.002442,3.647915,1.133752,0.34166,2.053214,0.757079,0.266079,2.019825,0.0,0.095429,1.870468,0.452829,0.249713,1.989854,0.127978,0.112285,3.794425,0.716569,0.377501,1.134992,0.767095,0.124987,2014-03-22
0.465388,0.821994,0.130767,4.64371,0.723495,0.338236,4.384752,0.711364,0.320969,3.102343,0.735433,0.312199,3.725136,1.222779,0.306452,3.379188,1.190237,0.272218,4.384752,0.711364,0.320969,2.9331,0.672712,0.061249,2.519229,1.439865,0.250739,1.083169,0.241724,0.002442,3.803145,1.255405,0.339581,1.905993,0.740848,0.264823,1.772582,0.0,0.095472,1.693445,0.4226,0.248648,2.074529,0.135958,0.112282,3.95589,0.719862,0.375182,1.18329,0.667242,0.124908,2014-03-23
0.0,0.936474,0.130592,0.0,0.827332,0.336373,0.0,0.813963,0.319071,0.0,0.828926,0.310362,0.0,0.709022,0.304713,0.0,0.779702,0.270901,0.0,0.813963,0.319071,1.183596,0.34404,0.061322,0.0,1.915969,0.249692,0.0,0.013518,0.002441,0.0,0.741655,0.337524,0.0,0.840412,0.263577,0.0,0.0,0.095512,0.0,0.50884,0.247589,0.0,0.160714,0.112276,0.0,0.806459,0.372887,0.0,0.750277,0.124827,2014-03-24
