date,sub_basin,nearest_station,distance_km,precip_mm_day,ET_mm_day,runoff_mm_day
2015-02-21,Gothic_ME,castnet_gothic,0.53,3.205966,0.451989,0.42499
2015-02-22,Gothic_ME,castnet_gothic,0.53,11.672175,0.809461,0.422122
2015-02-23,Gothic_ME,castnet_gothic,0.53,13.198032,0.386017,0.41929
2015-02-24,Gothic_ME,castnet_gothic,0.53,3.090655,0.197361,0.416491
2015-02-25,Gothic_ME,castnet_gothic,0.53,1.445055,0.220325,0.413725
2015-02-26,Gothic_ME,castnet_gothic,0.53,3.501935,0.272197,0.410993
2015-02-27,Gothic_ME,castnet_gothic,0.53,3.152881,0.392871,0.408293
2015-02-28,Gothic_ME,castnet_gothic,0.53,2.190807,0.478396,0.405625
2015-03-01,Gothic_ME,castnet_gothic,0.53,15.844759,0.118277,0.402988
2015-03-02,Gothic_ME,castnet_gothic,0.53,16.067163,0.005141,0.400383
2015-03-03,Gothic_ME,castnet_gothic,0.53,12.414003,0.106466,0.397807
2015-03-04,Gothic_ME,castnet_gothic,0.53,4.924848,0.237486,0.395262
2015-03-05,Gothic_ME,castnet_gothic,0.53,0.892029,0.353917,0.392746
2015-03-06,Gothic_ME,castnet_gothic,0.53,0.366898,0.42928,0.390259
2015-03-07,Gothic_ME,castnet_gothic,0.53,0.790972,0.225662,0.387801
2015-03-08,Gothic_ME,castnet_gothic,0.53,0.824631,0.180665,0.385371
2015-03-09,Gothic_ME,castnet_gothic,0.53,0.0,0.307005,0.382969
2015-03-10,Gothic_ME,castnet_gothic,0.53,0.0,0.293526,0.380594
2015-03-11,Gothic_ME,castnet_gothic,0.53,0.0,0.325539,0.378245
2015-03-12,Gothic_ME,castnet_gothic,0.53,0.0,0.351991,0.375923
2015-03-13,Gothic_ME,castnet_gothic,0.53,0.0,0.60743,0.373627
2015-03-14,Gothic_ME,castnet_gothic,0.53,0.0,0.626954,0.371357
2015-03-15,Gothic_ME,castnet_gothic,0.53,0.0,-0.04289,0.369112
2015-03-16,Gothic_ME,castnet_gothic,0.53,0.0,-0.064353,0.366891
2015-03-17,Gothic_ME,castnet_gothic,0.53,0.0,-0.104867,0.364695
2015-03-18,Gothic_ME,castnet_gothic,0.53,1.014768,-0.087455,0.362523
2015-03-19,Gothic_ME,castnet_gothic,0.53,1.057949,0.083511,0.583741
2015-03-20,Gothic_ME,castnet_gothic,0.53,0.0,0.034536,0.699029
2015-03-21,Gothic_ME,castnet_gothic,0.53,0.0,0.042984,0.667033
2015-03-22,Gothic_ME,castnet_gothic,0.53,0.0,-0.006875,0.973318
2015-03-23,Gothic_ME,castnet_gothic,0.53,2.336186,0.086472,0.939074
2015-03-24,Gothic_ME,castnet_gothic,0.53,3.520409,0.839135,0.769461
2015-03-25,Gothic_ME,castnet_gothic,0.53,1.978321,0.647404,0.430399
2015-03-26,Gothic_ME,castnet_gothic,0.53,0.883406,0.740843,0.422329
2015-03-27,Gothic_ME,castnet_gothic,0.53,0.0,-0.003941,0.397684
2015-03-28,Gothic_ME,castnet_gothic,0.53,0.0,-0.156402,1.106739
2015-03-29,Gothic_ME,castnet_gothic,0.53,0.0,-0.038662,1.046195
2015-03-30,Gothic_ME,castnet_gothic,0.53,0.0,-0.085574,0.713222
2015-03-31,Gothic_ME,castnet_gothic,0.53,0.0,-0.127334,0.796442
2015-04-01,Gothic_ME,castnet_gothic,0.53,0.749316,-0.088918,1.021294
2015-04-02,Gothic_ME,castnet_gothic,0.53,1.004604,0.193237,0.742302
2015-04-03,Gothic_ME,castnet_gothic,0.53,0.232908,0.650511,0.387901
2015-04-04,Gothic_ME,castnet_gothic,0.53,0.0,0.628473,0.32914
2015-04-05,Gothic_ME,castnet_gothic,0.53,0.0,0.012364,0.327155
2015-04-06,Gothic_ME,castnet_gothic,0.53,0.0,-0.049989,0.758977
2015-04-07,Gothic_ME,castnet_gothic,0.53,0.0,-0.040972,0.865714
2015-04-08,Gothic_ME,castnet_gothic,0.53,0.643835,0.222513,0.810945
2015-04-09,Gothic_ME,castnet_gothic,0.53,0.671232,0.770424,0.412799
2015-04-10,Gothic_ME,castnet_gothic,0.53,0.0,0.095856,0.413759
2015-04-11,Gothic_ME,castnet_gothic,0.53,0.0,0.021723,0.55212
2015-04-12,Gothic_ME,castnet_gothic,0.53,0.0,0.046316,1.017222
2015-04-13,Gothic_ME,castnet_gothic,0.53,0.0,0.018114,0.990853
2015-04-14,Gothic_ME,castnet_gothic,0.53,0.330873,0.066149,1.019305
2015-04-15,Gothic_ME,castnet_gothic,0.53,0.708665,0.464767,0.767294
2015-04-16,Gothic_ME,castnet_gothic,0.53,4.509883,0.840889,0.481232
2015-04-17,Gothic_ME,castnet_gothic,0.53,14.54862,0.72158,0.519148
2015-04-18,Gothic_ME,castnet_gothic,0.53,14.577816,0.754064,0.58168
2015-04-19,Gothic_ME,castnet_gothic,0.53,4.835496,1.084642,0.673229
2015-04-20,Gothic_ME,castnet_gothic,0.53,1.313956,0.087585,0.783854
2015-04-21,Gothic_ME,castnet_gothic,0.53,0.739238,0.040457,0.978773
2015-04-22,Gothic_ME,castnet_gothic,0.53,0.214753,-0.021339,1.741323
2015-04-23,Gothic_ME,castnet_gothic,0.53,0.155237,0.046339,2.42032
2015-04-24,Gothic_ME,castnet_gothic,0.53,1.460459,0.039215,2.799476
2015-04-25,Gothic_ME,castnet_gothic,0.53,4.365571,-0.057625,3.250639
2015-04-26,Gothic_ME,castnet_gothic,0.53,5.522639,0.017408,2.874408
2015-04-27,Gothic_ME,castnet_gothic,0.53,3.300668,-0.017801,2.974582
2015-04-28,Gothic_ME,castnet_gothic,0.53,0.85123,-0.041236,2.881032
2015-04-29,Gothic_ME,castnet_gothic,0.53,0.0,-0.088929,2.804057
2015-04-30,Gothic_ME,castnet_gothic,0.53,0.0,-0.068678,3.519197
2015-05-01,Gothic_ME,castnet_gothic,0.53,0.518958,-0.219198,4.510372
2015-05-02,Gothic_ME,castnet_gothic,0.53,0.541042,-0.289593,4.673063
2015-05-03,Gothic_ME,castnet_gothic,0.53,2.388677,-0.182451,7.230508
2015-05-04,Gothic_ME,castnet_gothic,0.53,3.396542,-0.041071,11.513411
2015-05-05,Gothic_ME,castnet_gothic,0.53,8.932334,0.043608,13.524254
2015-05-06,Gothic_ME,castnet_gothic,0.53,17.165407,0.308868,19.689915
2015-05-07,Gothic_ME,castnet_gothic,0.53,9.748667,0.791811,29.477289
2015-05-08,Gothic_ME,castnet_gothic,0.53,4.895573,0.794773,27.907402
2015-05-09,Gothic_ME,castnet_gothic,0.53,8.91926,0.873209,27.853731
2015-05-10,Gothic_ME,castnet_gothic,0.53,6.678469,2.67407,23.563234
2015-05-11,Gothic_ME,castnet_gothic,0.53,2.184073,1.289744,17.443821
2015-05-12,Gothic_ME,castnet_gothic,0.53,0.663875,1.450217,12.884483
2015-05-13,Gothic_ME,castnet_gothic,0.53,0.692125,1.878678,9.487923
2015-05-14,Gothic_ME,castnet_gothic,0.53,0.360823,1.584592,7.726599
2015-05-15,Gothic_ME,castnet_gothic,0.53,4.26298,1.615821,7.230242
2015-05-16,Gothic_ME,castnet_gothic,0.53,9.734303,1.789731,7.00162
2015-05-17,Gothic_ME,castnet_gothic,0.53,7.699615,0.91362,6.238241
2015-05-18,Gothic_ME,castnet_gothic,0.53,5.841386,1.073647,5.548608
2015-05-19,Gothic_ME,castnet_gothic,0.53,8.291,1.271645,5.290907
2015-05-20,Gothic_ME,castnet_gothic,0.53,4.306896,1.482005,4.529706
2015-05-21,Gothic_ME,castnet_gothic,0.53,3.633198,1.490774,4.089905
2015-05-22,Gothic_ME,castnet_gothic,0.53,7.829313,1.674253,4.126107
2015-05-23,Gothic_ME,castnet_gothic,0.53,6.136084,2.028566,3.703426
2015-05-24,Gothic_ME,castnet_gothic,0.53,6.727417,1.874822,3.285347
2015-05-25,Gothic_ME,castnet_gothic,0.53,5.928125,1.91004,2.911983
2015-05-26,Gothic_ME,castnet_gothic,0.53,2.405948,2.021176,2.510061
2015-05-27,Gothic_ME,castnet_gothic,0.53,2.158635,1.072424,2.421153
2015-05-28,Gothic_ME,castnet_gothic,0.53,3.191334,1.880505,2.494157
2015-05-29,Gothic_ME,castnet_gothic,0.53,2.520948,1.920975,2.454134
2015-05-30,Gothic_ME,castnet_gothic,0.53,0.0,1.923834,2.264993
2015-05-31,Gothic_ME,castnet_gothic,0.53,0.0,1.792188,2.281605
2015-06-01,Gothic_ME,castnet_gothic,0.53,0.650167,0.954988,2.344365
2015-06-02,Gothic_ME,castnet_gothic,0.53,0.677833,1.468481,2.338962
2015-06-03,Gothic_ME,castnet_gothic,0.53,0.0,2.217694,2.242558
2015-06-04,Gothic_ME,castnet_gothic,0.53,0.0,2.522431,2.212437
2015-06-05,Gothic_ME,castnet_gothic,0.53,2.6085,2.270252,2.3873
2015-06-06,Gothic_ME,castnet_gothic,0.53,5.24624,2.270261,2.55238
2015-06-07,Gothic_ME,castnet_gothic,0.53,2.634261,2.047156,2.312632
2015-06-08,Gothic_ME,castnet_gothic,0.53,0.0,2.264126,2.05667
2015-06-09,Gothic_ME,castnet_gothic,0.53,0.0,1.940261,2.010689
2015-06-10,Gothic_ME,castnet_gothic,0.53,5.407448,2.786694,2.375261
2015-06-11,Gothic_ME,castnet_gothic,0.53,13.319604,2.682014,2.953992
2015-06-12,Gothic_ME,castnet_gothic,0.53,8.008948,2.592027,2.519744
2015-06-13,Gothic_ME,castnet_gothic,0.53,0.863136,2.512852,1.877599
2015-06-14,Gothic_ME,castnet_gothic,0.53,1.135354,2.45072,1.86836
2015-06-15,Gothic_ME,castnet_gothic,0.53,0.59899,2.664481,1.769139
2015-06-16,Gothic_ME,castnet_gothic,0.53,5.594823,2.648384,2.096911
2015-06-17,Gothic_ME,castnet_gothic,0.53,5.448698,2.074535,2.067631
2015-06-18,Gothic_ME,castnet_gothic,0.53,0.0,2.605012,1.570647
2015-06-19,Gothic_ME,castnet_gothic,0.53,0.0,2.123541,1.52584
2015-06-20,Gothic_ME,castnet_gothic,0.53,0.0,2.48499,1.482679
2015-06-21,Gothic_ME,castnet_gothic,0.53,0.0,1.979731,1.441236
2015-06-22,Gothic_ME,castnet_gothic,0.53,0.0,1.952645,1.401647
2015-06-23,Gothic_ME,castnet_gothic,0.53,0.0,2.226998,1.363939
2015-06-24,Gothic_ME,castnet_gothic,0.53,1.164229,2.591519,1.441146
2015-06-25,Gothic_ME,castnet_gothic,0.53,1.213771,2.519529,1.410967
2015-06-26,Gothic_ME,castnet_gothic,0.53,0.0,2.337882,1.261657
2015-06-27,Gothic_ME,castnet_gothic,0.53,0.0,2.003546,1.231001
2015-06-28,Gothic_ME,castnet_gothic,0.53,0.794594,1.841191,1.285788
2015-06-29,Gothic_ME,castnet_gothic,0.53,0.828406,2.572597,1.25622
2015-06-30,Gothic_ME,castnet_gothic,0.53,0.0,2.460168,1.147895
2015-07-01,Gothic_ME,castnet_gothic,0.53,0.238427,2.090441,1.177378
2015-07-02,Gothic_ME,castnet_gothic,0.53,0.511969,0.468237,1.160435
2015-07-03,Gothic_ME,castnet_gothic,0.53,3.235604,1.461858,1.361449
2015-07-04,Gothic_ME,castnet_gothic,0.53,3.602531,1.74558,1.346162
2015-07-05,Gothic_ME,castnet_gothic,0.53,2.607427,2.459525,1.238514
2015-07-06,Gothic_ME,castnet_gothic,0.53,3.185188,1.369474,1.255605
2015-07-07,Gothic_ME,castnet_gothic,0.53,10.863501,1.977174,1.790177
2015-07-08,Gothic_ME,castnet_gothic,0.53,17.149199,2.230678,2.258172
2015-07-09,Gothic_ME,castnet_gothic,0.53,10.92074,2.450846,1.769999
2015-07-10,Gothic_ME,castnet_gothic,0.53,3.842417,2.693434,1.220594
2015-07-11,Gothic_ME,castnet_gothic,0.53,0.823479,1.218604,0.975658
2015-07-12,Gothic_ME,castnet_gothic,0.53,1.497917,0.465163,1.017762
2015-07-13,Gothic_ME,castnet_gothic,0.53,1.640386,0.479009,1.034789
2015-07-14,Gothic_ME,castnet_gothic,0.53,4.805573,0.825301,1.247448
2015-07-15,Gothic_ME,castnet_gothic,0.53,4.481865,2.372487,1.205214
2015-07-16,Gothic_ME,castnet_gothic,0.53,0.552781,1.676154,0.880605
2015-07-17,Gothic_ME,castnet_gothic,0.53,0.506229,1.416492,0.863681
2015-07-18,Gothic_ME,castnet_gothic,0.53,2.437146,1.5286,0.989787
2015-07-19,Gothic_ME,castnet_gothic,0.53,1.990625,1.309831,0.94311
2015-07-20,Gothic_ME,castnet_gothic,0.53,6.165813,1.971986,1.201721
2015-07-21,Gothic_ME,castnet_gothic,0.53,9.346106,2.024505,1.453302
2015-07-22,Gothic_ME,castnet_gothic,0.53,3.042084,1.095688,0.975411
2015-07-23,Gothic_ME,castnet_gothic,0.53,0.0,1.753301,0.733445
2015-07-24,Gothic_ME,castnet_gothic,0.53,4.927657,2.001856,1.097281
2015-07-25,Gothic_ME,castnet_gothic,0.53,5.137344,0.830506,1.110443
2015-07-26,Gothic_ME,castnet_gothic,0.53,0.162052,1.420414,0.745555
2015-07-27,Gothic_ME,castnet_gothic,0.53,0.324635,2.503166,0.745661
2015-07-28,Gothic_ME,castnet_gothic,0.53,0.162313,0.50911,0.733797
2015-07-29,Gothic_ME,castnet_gothic,0.53,0.0,0.214813,0.69413
2015-07-30,Gothic_ME,castnet_gothic,0.53,0.0,1.522927,0.688207
2015-07-31,Gothic_ME,castnet_gothic,0.53,0.0,1.164457,0.682632
2015-08-01,Gothic_ME,castnet_gothic,0.53,1.412781,1.897411,0.807558
2015-08-02,Gothic_ME,castnet_gothic,0.53,3.221792,1.539993,0.923554
2015-08-03,Gothic_ME,castnet_gothic,0.53,6.245958,1.466253,1.140911
2015-08-04,Gothic_ME,castnet_gothic,0.53,5.661042,2.097627,1.090433
2015-08-05,Gothic_ME,castnet_gothic,0.53,2.238177,1.930616,0.848795
2015-08-06,Gothic_ME,castnet_gothic,0.53,0.0,1.495798,0.667118
2015-08-07,Gothic_ME,castnet_gothic,0.53,3.179844,0.576353,0.905924
2015-08-08,Gothic_ME,castnet_gothic,0.53,3.315156,1.0431,0.942908
2015-08-09,Gothic_ME,castnet_gothic,0.53,0.0,2.207902,0.679843
2015-08-10,Gothic_ME,castnet_gothic,0.53,0.71724,1.713795,0.751972
2015-08-11,Gothic_ME,castnet_gothic,0.53,7.013448,0.979018,1.211584
2015-08-12,Gothic_ME,castnet_gothic,0.53,6.740386,1.269787,1.23129
2015-08-13,Gothic_ME,castnet_gothic,0.53,0.216927,1.37209,0.743925
2015-08-14,Gothic_ME,castnet_gothic,0.53,0.0,0.357299,0.711841
2015-08-15,Gothic_ME,castnet_gothic,0.53,0.291302,0.179904,0.784381
2015-08-16,Gothic_ME,castnet_gothic,0.53,1.180542,1.105193,0.834701
2015-08-17,Gothic_ME,castnet_gothic,0.53,5.305719,1.151558,1.137668
2015-08-18,Gothic_ME,castnet_gothic,0.53,4.578438,2.068043,1.091876
2015-08-19,Gothic_ME,castnet_gothic,0.53,0.0,2.358783,0.731374
2015-08-20,Gothic_ME,castnet_gothic,0.53,0.0,1.840266,0.733695
2015-08-21,Gothic_ME,castnet_gothic,0.53,0.30599,1.079001,0.763765
2015-08-22,Gothic_ME,castnet_gothic,0.53,0.31901,0.627214,0.786961
2015-08-23,Gothic_ME,castnet_gothic,0.53,0.0,1.317465,0.73872
2015-08-24,Gothic_ME,castnet_gothic,0.53,0.0,0.082425,0.739999
2015-08-25,Gothic_ME,castnet_gothic,0.53,1.477073,0.425889,0.888535
2015-08-26,Gothic_ME,castnet_gothic,0.53,9.943625,1.710419,1.487569
2015-08-27,Gothic_ME,castnet_gothic,0.53,15.536646,1.969442,1.891725
2015-08-28,Gothic_ME,castnet_gothic,0.53,7.063657,1.957476,1.281075
2015-08-29,Gothic_ME,castnet_gothic,0.53,0.0,1.516051,0.746512
2015-08-30,Gothic_ME,castnet_gothic,0.53,1.211229,0.876511,0.848318
2015-08-31,Gothic_ME,castnet_gothic,0.53,2.474,1.02567,0.951737
2015-09-01,Gothic_ME,castnet_gothic,0.53,2.255479,1.561003,0.929375
2015-09-02,Gothic_ME,castnet_gothic,0.53,2.230604,1.953128,0.937195
2015-09-03,Gothic_ME,castnet_gothic,0.53,4.484792,1.981647,1.081377
2015-09-04,Gothic_ME,castnet_gothic,0.53,10.611115,2.11785,1.520215
2015-09-05,Gothic_ME,castnet_gothic,0.53,8.466157,1.740616,1.38242
2015-09-06,Gothic_ME,castnet_gothic,0.53,4.206823,1.630991,1.069719
2015-09-07,Gothic_ME,castnet_gothic,0.53,2.911188,1.630146,0.984514
2015-09-08,Gothic_ME,castnet_gothic,0.53,0.830958,1.657889,0.831553
2015-09-09,Gothic_ME,castnet_gothic,0.53,0.0,1.161386,0.774504
2015-09-10,Gothic_ME,castnet_gothic,0.53,0.0,1.022805,0.782769
2015-09-11,Gothic_ME,castnet_gothic,0.53,0.0,0.644128,0.793891
2015-09-12,Gothic_ME,castnet_gothic,0.53,0.0,1.268018,0.813522
2015-09-13,Gothic_ME,castnet_gothic,0.53,0.0,1.712706,0.848035
2015-09-14,Gothic_ME,castnet_gothic,0.53,5.021657,0.781167,1.275422
2015-09-15,Gothic_ME,castnet_gothic,0.53,11.075583,1.216993,1.83559
2015-09-16,Gothic_ME,castnet_gothic,0.53,6.770751,0.79183,1.631368
2015-09-17,Gothic_ME,castnet_gothic,0.53,0.71101,-0.037954,1.271909
2015-09-18,Gothic_ME,castnet_gothic,0.53,0.0,0.965276,1.288354
2015-09-19,Gothic_ME,castnet_gothic,0.53,0.0,1.718236,1.359079
2015-09-20,Gothic_ME,castnet_gothic,0.53,0.0,1.740355,1.408528
2015-09-21,Gothic_ME,castnet_gothic,0.53,0.0,1.156181,1.439135
2015-09-22,Gothic_ME,castnet_gothic,0.53,0.0,0.424008,1.455103
2015-09-23,Gothic_ME,castnet_gothic,0.53,0.0,-0.320776,1.46127
2015-09-24,Gothic_ME,castnet_gothic,0.53,0.0,1.064738,1.462143
2015-09-25,Gothic_ME,castnet_gothic,0.53,0.0,0.653352,1.46112
2015-09-26,Gothic_ME,castnet_gothic,0.53,0.0,0.538501,1.460152
2015-09-27,Gothic_ME,castnet_gothic,0.53,0.0,-0.035873,1.459618
2015-09-28,Gothic_ME,castnet_gothic,0.53,0.0,-0.30304,1.458777
2015-09-29,Gothic_ME,castnet_gothic,0.53,0.0,-0.223426,1.456416
2015-09-30,Gothic_ME,castnet_gothic,0.53,0.0,-0.476367,1.451509
2015-10-01,Gothic_ME,castnet_gothic,0.53,0.0,0.746973,1.443491
2015-10-02,Gothic_ME,castnet_gothic,0.53,0.660938,0.594489,1.540204
2015-10-03,Gothic_ME,castnet_gothic,0.53,0.689063,0.473346,1.475103
2015-10-04,Gothic_ME,castnet_gothic,0.53,0.0,0.991322,1.400953
2015-10-05,Gothic_ME,castnet_gothic,0.53,3.245938,0.49348,1.632835
2015-10-06,Gothic_ME,castnet_gothic,0.53,3.655292,0.679948,1.659828
2015-10-07,Gothic_ME,castnet_gothic,0.53,0.282771,0.67764,1.374381
2015-10-08,Gothic_ME,castnet_gothic,0.53,0.0,0.713288,1.315413
2015-10-09,Gothic_ME,castnet_gothic,0.53,0.0,0.09643,1.291636
2015-10-10,Gothic_ME,castnet_gothic,0.53,0.0,0.285135,1.267549
2015-10-11,Gothic_ME,castnet_gothic,0.53,0.0,-0.113838,1.243359
2015-10-12,Gothic_ME,castnet_gothic,0.53,0.0,0.463739,1.219245
2015-10-13,Gothic_ME,castnet_gothic,0.53,0.0,0.425945,1.195325
2015-10-14,Gothic_ME,castnet_gothic,0.53,0.0,0.529404,1.171694
2015-10-15,Gothic_ME,castnet_gothic,0.53,0.0,0.797932,1.148424
2015-10-16,Gothic_ME,castnet_gothic,0.53,0.0,1.048999,1.125557
2015-10-17,Gothic_ME,castnet_gothic,0.53,0.256052,1.285986,1.121523
2015-10-18,Gothic_ME,castnet_gothic,0.53,2.00399,0.44606,1.234673
2015-10-19,Gothic_ME,castnet_gothic,0.53,7.658542,0.906253,1.627413
2015-10-20,Gothic_ME,castnet_gothic,0.53,7.462843,0.66991,1.622952
2015-10-21,Gothic_ME,castnet_gothic,0.53,2.171188,0.752803,1.179438
2015-10-22,Gothic_ME,castnet_gothic,0.53,7.155698,1.081594,1.522073
2015-10-23,Gothic_ME,castnet_gothic,0.53,6.914532,2.132933,1.524012
2015-10-24,Gothic_ME,castnet_gothic,0.53,0.277156,0.499656,0.98243
2015-10-25,Gothic_ME,castnet_gothic,0.53,0.0,0.301288,0.940978
2015-10-26,Gothic_ME,castnet_gothic,0.53,0.944406,0.588937,0.991746
2015-10-27,Gothic_ME,castnet_gothic,0.53,2.431802,2.562993,0.963196
2015-10-28,Gothic_ME,castnet_gothic,0.53,1.721271,1.452441,0.888001
2015-10-29,Gothic_ME,castnet_gothic,0.53,1.035698,0.847662,0.980834
2015-10-30,Gothic_ME,castnet_gothic,0.53,0.848823,1.281356,0.915723
2015-10-31,Gothic_ME,castnet_gothic,0.53,0.0,1.313836,0.839083
2015-11-01,Gothic_ME,castnet_gothic,0.53,0.0,0.425051,0.823404
2015-11-02,Gothic_ME,castnet_gothic,0.53,0.0,0.334238,0.808285
2015-11-03,Gothic_ME,castnet_gothic,0.53,0.625688,0.358961,0.843789
2015-11-04,Gothic_ME,castnet_gothic,0.53,8.863605,1.826001,1.202181
2015-11-05,Gothic_ME,castnet_gothic,0.53,13.88248,0.805425,0.756472
2015-11-06,Gothic_ME,castnet_gothic,0.53,7.798355,0.733166,0.748602
2015-11-07,Gothic_ME,castnet_gothic,0.53,2.345875,0.42279,0.74268
2015-11-08,Gothic_ME,castnet_gothic,0.53,0.0,0.3715,0.737364
2015-11-09,Gothic_ME,castnet_gothic,0.53,0.0,0.336865,0.732421
2015-11-10,Gothic_ME,castnet_gothic,0.53,4.298542,0.293592,0.72783
2015-11-11,Gothic_ME,castnet_gothic,0.53,4.925511,0.397004,0.723612
2015-11-12,Gothic_ME,castnet_gothic,0.53,0.462948,0.479952,0.719788
2015-11-13,Gothic_ME,castnet_gothic,0.53,0.0,0.335356,0.716373
2015-11-14,Gothic_ME,castnet_gothic,0.53,0.0,0.342576,0.713364
2015-11-15,Gothic_ME,castnet_gothic,0.53,3.519615,0.280329,0.710744
2015-11-16,Gothic_ME,castnet_gothic,0.53,7.537094,0.460339,0.70848
2015-11-17,Gothic_ME,castnet_gothic,0.53,4.607063,0.450667,0.706527
2015-11-18,Gothic_ME,castnet_gothic,0.53,2.640792,0.02313,0.70483
2015-11-19,Gothic_ME,castnet_gothic,0.53,2.128438,0.118904,0.70333
2015-11-20,Gothic_ME,castnet_gothic,0.53,0.943427,0.400677,0.701968
2015-11-21,Gothic_ME,castnet_gothic,0.53,0.983573,0.583944,0.700689
2015-11-22,Gothic_ME,castnet_gothic,0.53,0.0,0.546943,0.699443
2015-11-23,Gothic_ME,castnet_gothic,0.53,0.0,0.091324,0.698187
2015-11-24,Gothic_ME,castnet_gothic,0.53,0.0,0.094237,0.722434
2015-11-25,Gothic_ME,castnet_gothic,0.53,0.454823,0.019712,0.696999
2015-11-26,Gothic_ME,castnet_gothic,0.53,0.474177,0.078093,0.694042
2015-11-27,Gothic_ME,castnet_gothic,0.53,0.598271,0.369032,0.761937
2015-11-28,Gothic_ME,castnet_gothic,0.53,0.623729,0.273622,0.772525
2015-11-29,Gothic_ME,castnet_gothic,0.53,1.146604,0.133984,0.698218
2015-11-30,Gothic_ME,castnet_gothic,0.53,2.342,0.065871,0.686981
2015-12-01,Gothic_ME,castnet_gothic,0.53,0.20774,0.234058,0.684895
2015-12-02,Gothic_ME,castnet_gothic,0.53,0.0,0.326378,0.68268
2015-12-03,Gothic_ME,castnet_gothic,0.53,0.0,0.306913,0.680338
2015-12-04,Gothic_ME,castnet_gothic,0.53,1.413917,0.036064,0.677875
2015-12-05,Gothic_ME,castnet_gothic,0.53,1.917646,0.375807,0.675294
2015-12-06,Gothic_ME,castnet_gothic,0.53,0.462437,0.258699,0.672602
2015-12-07,Gothic_ME,castnet_gothic,0.53,0.132677,0.122047,0.669804
2015-12-08,Gothic_ME,castnet_gothic,0.53,0.138323,-0.050881,0.666905
2015-12-09,Gothic_ME,castnet_gothic,0.53,0.0,-0.008927,0.663913
2015-12-10,Gothic_ME,castnet_gothic,0.53,0.0,0.09764,0.660834
2015-12-11,Gothic_ME,castnet_gothic,0.53,1.034,0.22426,0.693238
2015-12-12,Gothic_ME,castnet_gothic,0.53,2.204042,0.39837,0.726255
2015-12-13,Gothic_ME,castnet_gothic,0.53,1.173958,0.621491,0.651691
2015-12-14,Gothic_ME,castnet_gothic,0.53,2.047437,0.524445,0.647761
2015-12-15,Gothic_ME,castnet_gothic,0.53,2.607011,0.531843,0.644335
2015-12-16,Gothic_ME,castnet_gothic,0.53,1.320927,0.454922,0.640857
2015-12-17,Gothic_ME,castnet_gothic,0.53,1.112333,0.324027,0.637333
2015-12-18,Gothic_ME,castnet_gothic,0.53,0.5315,0.068449,0.633768
2015-12-19,Gothic_ME,castnet_gothic,0.53,1.753521,-0.022767,0.630166
2015-12-20,Gothic_ME,castnet_gothic,0.53,9.095843,0.00971,0.626534
2015-12-21,Gothic_ME,castnet_gothic,0.53,16.337105,0.094683,0.622875
2015-12-22,Gothic_ME,castnet_gothic,0.53,19.129292,0.311294,0.619194
2015-12-23,Gothic_ME,castnet_gothic,0.53,13.299928,0.333408,0.615495
2015-12-24,Gothic_ME,castnet_gothic,0.53,8.888885,0.25034,0.611782
2015-12-25,Gothic_ME,castnet_gothic,0.53,12.006136,0.307781,0.608058
2015-12-26,Gothic_ME,castnet_gothic,0.53,5.737083,0.240228,0.604326
2015-12-27,Gothic_ME,castnet_gothic,0.53,0.0,0.212311,0.600591
2015-12-28,Gothic_ME,castnet_gothic,0.53,0.0,0.334333,0.596853
2015-12-29,Gothic_ME,castnet_gothic,0.53,0.595333,0.1433,0.593118
2015-12-30,Gothic_ME,castnet_gothic,0.53,3.165521,0.126368,0.589386
2015-12-31,Gothic_ME,castnet_gothic,0.53,5.198,0.165011,0.58566
2013-12-25,PH_LT,wu_KCOMTCRE2,1.08,1.426968,0.113562,0.092805
2013-12-26,PH_LT,wu_KCOMTCRE2,1.08,0.0,0.0,0.093364
2013-12-27,PH_LT,wu_KCOMTCRE2,1.08,0.0,0.000866,0.093913
2013-12-28,PH_LT,wu_KCOMTCRE2,1.08,0.0,0.0,0.09445
2013-12-29,PH_LT,wu_KCOMTCRE2,1.08,0.0,-0.004881,0.094977
2013-12-30,PH_LT,wu_KCOMTCRE2,1.08,0.0,0.006895,0.095494
2013-12-31,PH_LT,wu_KCOMTCRE2,1.08,0.0,-0.000472,0.096
2014-01-01,PH_LT,wu_KCOMTCRE2,1.08,2.142308,0.115649,0.096496
2014-01-02,PH_LT,wu_KCOMTCRE2,1.08,1.513439,0.110203,0.096982
2014-01-03,PH_LT,wu_KCOMTCRE2,1.08,0.453615,0.028271,0.097458
2014-01-04,PH_LT,wu_KCOMTCRE2,1.08,3.1305,0.172758,0.097924
2014-01-05,PH_LT,wu_KCOMTCRE2,1.08,2.770671,0.209106,0.098381
2014-01-06,PH_LT,wu_KCOMTCRE2,1.08,0.792612,0.03604,0.098827
2014-01-07,PH_LT,wu_KCOMTCRE2,1.08,1.264414,0.090348,0.099265
2014-01-08,PH_LT,wu_KCOMTCRE2,1.08,1.942378,0.111853,0.099693
2014-01-09,PH_LT,wu_KCOMTCRE2,1.08,7.23267,0.373516,0.100112
2014-01-10,PH_LT,wu_KCOMTCRE2,1.08,7.894555,0.394933,0.100521
2014-01-11,PH_LT,wu_KCOMTCRE2,1.08,2.902608,0.20947,0.100922
